feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label
2.682557459269042,-6.793748568835146,-8.740846440765342,9.32320288810067,9.51626860180419,4.771074716013004,-4.692595234598661,-7.3959707305187505,3.5921649180120543,-1.5635620371479684,3
-8.379435418220567,9.118451713309664,6.806132124034756,-5.100404204123314,-7.3563566689111095,-7.564475971317867,-4.983114561008312,1.3789375050437847,-1.7474003292823979,-2.384677696071385,1
-2.4670364760940315,10.738555606938021,4.505226160881316,2.1842528235742606,-6.90392542994494,-7.698184219609619,-8.038351786475497,7.8498760383794455,2.5760225977943083,3.524880337564592,0
-2.9217529529136983,9.609007596113038,4.889789676403635,1.4881329672582742,-6.249907278347995,-6.66499992866232,-8.269324273448738,7.764263104845232,1.442003727218725,3.7693248277830302,0
2.1194719169429908,-6.4617668048347205,-9.168048780612372,9.797913285367978,8.48931932590284,6.509239170289924,-3.0804008514606136,-7.709922054948095,3.5428935712977565,-1.5667580578720584,3
-9.812203380362341,9.504427637814004,6.06425278486742,-4.290540681248135,-7.488863374840628,-6.202591397704317,-2.498630787348498,0.4998885238367557,-1.4941269516587312,-4.425628992006461,1
-3.000634788766897,8.784922625579885,4.365403129035591,0.948709220248249,-6.672342997206067,-6.697370902750024,-8.834748336986287,7.159311922136101,1.0315407154288856,3.866999829985158,0
2.170936794338188,-6.916395806542281,-4.761825101708473,-1.7771376819657403,-0.14939305081808463,6.112000239968594,-6.0971864296372145,0.690588867978825,1.3534665796497056,-8.472102784285546,2
-2.6977824071639405,9.516565707255495,5.691528772695321,2.0250360302345745,-5.7395963092513655,-7.846180614026371,-10.030695464184618,7.28463952627107,2.2911460491216906,4.1385652322550435,0
-9.362092714154604,9.294875232830819,6.3226272647006665,-6.8695099335212335,-6.003980581259186,-6.704800390694661,-4.734096925806448,-1.5154549166523972,-1.3803600606931306,-2.9348410783703405,1
1.7385185450819776,-7.244434935387868,-8.823510653357488,8.338743101559107,9.020439394098585,6.4087847074236475,-3.6638853990602978,-8.675038766370262,3.3432667691790163,-0.44491702186880244,3
-2.9301549738186,9.238133482098098,3.524783222755933,2.281502000513011,-6.893373650399947,-6.493366625183943,-8.681587862790748,8.278421216480394,2.109957386717711,3.860867677133232,0
-11.109178796293776,9.991392217245181,6.27412308584069,-5.816591084047389,-6.131114424459677,-6.1985600270859775,-3.418538868811918,0.19028817324586694,-1.0019255684344273,-4.357099870347903,1
-9.461595022991355,8.490414679670794,6.928634382235285,-6.209167612088757,-6.733532333082818,-5.921454989802759,-3.0483569908057007,0.5100187363600004,-1.1449165183384105,-2.9838667347944945,1
-9.144005086090711,10.174986932609242,6.935725875858394,-5.922098144667457,-5.8926990650160755,-5.001992448504673,-4.007998763277047,-0.18704188062469174,-0.5861431586568042,-4.25968401080668,1
-2.3377210232766443,8.65942590543853,4.310152022295275,2.1356046400910773,-7.893286230199397,-7.865334235339535,-9.341238711512716,7.17410990930041,2.2399355307827786,5.1942009077855955,0
-2.243059127348576,9.441696149896998,5.031732149779829,2.729716191828967,-6.295881682967037,-6.558683537816041,-8.887443754657063,6.160850262037509,2.3230329882569856,4.306832936935087,0
1.8381748446804587,-6.979466672058057,-5.219128616965812,-2.14735771686093,-1.1699363990789582,4.912470690532023,-6.3215333574298755,1.1646932200760336,1.4735568163294936,-8.82007421285331,2
1.6896554496898641,-7.7419149691953635,-5.396855016457301,-2.342683467833422,-2.1604017304961256,4.843608545974239,-7.459435963187779,0.22443998331860743,1.7430670550505394,-9.2996790948305,2
-9.092634040401938,10.067888664996095,6.098660193652871,-6.685080853924921,-7.648844417030295,-5.976315874092543,-4.687511765130957,-1.0118947824219806,-1.0890946039860103,-2.4303175338362077,1
-1.3795997347116973,9.331760139258108,4.468969191524647,2.648030701742582,-6.046997848904022,-7.739435063871841,-8.42014770774111,7.814343835116332,1.8140057825121814,5.124446325239043,0
-9.955171992638165,9.504845453663492,6.073158863340895,-4.968496319307347,-6.36335571041525,-6.338420027728354,-4.144681442368288,0.6037621113460426,-0.783530841890341,-4.7824083470367915,1
-2.9465706274397254,9.032549863345904,5.002240150556488,1.4651490147333062,-6.748890456017315,-7.408877645923273,-9.266390218730374,6.338860147704947,1.3760369625865427,3.2152723319894756,0
2.5946123564169064,-6.488716377022323,-4.617591216992133,-2.0745954751795352,-1.6429540459359995,6.326692478445829,-5.886236818977334,0.6719646222615812,1.0253751533034539,-9.697540635193668,2
-1.9860920994664668,9.441545314001747,4.625247720453197,2.0552988522568794,-5.985261764099373,-7.294209565461028,-8.455359589816984,7.181988058794977,1.8699233926051215,4.930595352311942,0
-10.650821736760518,9.14827660267526,7.272121030472286,-5.350574275159881,-6.013034650891141,-6.297068221904651,-3.910210929769522,0.032903835013344374,-0.8719197330159109,-3.8807361349665883,1
1.5234641770143234,-6.436005890213865,-8.144666623022763,8.578262443926587,9.909368711894253,5.30751844386893,-2.8912422271047946,-8.03665323439629,3.2671725446649216,-1.4063773659071772,3
-2.3593320021616075,8.14226898309993,4.761105484323929,2.242891849750918,-7.498327396492063,-6.772502019114077,-8.79758165372381,6.523443707017267,2.272751387107974,4.554000724378673,0
2.394190167691253,-6.5288291366640925,-8.449999876300149,9.111814922402528,9.667009354005335,7.181060951903486,-3.5100523729425346,-8.781316569109281,4.638454527141854,-0.04851993076617189,3
2.772149815218608,-6.056924868236136,-8.656907944063795,9.24952914886308,10.187294091985498,5.235002784093466,-4.152332145584456,-8.58735584400169,3.9500677133514244,-0.33579460225242175,3
3.6311452059909035,-7.7925657003540625,-4.542187727351214,-2.775680930527761,-0.29008617816859605,5.848980983007592,-6.91136209983939,-0.08782922591680009,1.4231432739923018,-9.125046477256177,2
3.8342141800247798,-7.642471960812751,-5.231635202568288,-3.9887701578616004,-0.37970189545634864,4.385314082219264,-6.267147693889352,0.590807999199505,1.9779142530217897,-8.773180340671125,2
2.064556193196489,-6.373184316131312,-9.15794954391742,8.812712873666998,8.655016392100999,6.951418404624088,-4.11384364684421,-7.029628838283994,4.754784025621773,-1.2536823005131936,3
3.319245706107198,-7.249308130308483,-7.568622986797513,8.752291036922225,10.240443137857742,5.183176455680945,-3.497591675717332,-8.562296815035657,2.6939734958962065,-1.0439762955203111,3
0.2021661409224409,-7.4724982265944275,-4.884087703886418,-3.814656204948828,-1.7447989624150813,5.780105158143352,-5.076475777059044,0.5039178999777185,1.423739005489832,-8.751858808980554,2
3.849605020920942,-8.24573374315697,-3.275643761444878,-1.8702545248456568,-1.5599655022782049,6.408512563391485,-5.771222882714445,0.12545538630484712,1.27153653636045,-9.574368361614475,2
-9.843777024763972,8.810750276102581,5.917486380193712,-7.129667398997678,-4.924155664899763,-7.104155658936502,-4.070032677319286,0.3013593227225128,-1.1459149386913148,-3.6044011472616537,1
-10.046163092273147,8.116754015440366,7.006694635675922,-4.7916568048204065,-6.459714616097372,-5.664897619889267,-2.7865603602171936,1.4155687501535903,-0.21312445659771018,-3.655927952288837,1
2.58696278106585,-8.189637109320522,-3.899752524201642,-4.142781689482303,-0.44074470387755554,6.323181265952567,-6.421173525789243,0.3711721554411402,3.2162015808660502,-9.4250144385834,2
2.145965548192378,-6.740444231251786,-8.959268657889476,8.467787609890426,9.536307931039255,7.32547905027382,-3.8098035535451977,-7.349274969434531,2.7115051826357135,-1.0865171177023345,3
2.4730871755163792,-6.453127888065073,-9.412754864090608,9.122163984994481,10.336177818593534,6.4819919974893905,-3.234333584182298,-8.212466098881162,4.209590697839735,-1.001462638456405,3
2.4983771204425254,-5.136971998710191,-7.872878418675341,9.778715893058624,8.341132676172126,6.702649208472617,-3.944899377720424,-8.432244982349097,3.8022712686159075,-0.5353020509799347,3
-9.15276511325357,8.601013860793348,7.376231067202624,-5.806252787009299,-5.894164223789139,-7.082209866059433,-5.0027862770204905,1.0676513932622773,-1.0976129588894237,-4.806853284089419,1
-1.9207471387606434,8.557449342686647,4.327550432977755,0.6504911722788604,-7.196241614625624,-8.576825121916215,-9.947059733076017,7.855813174799711,2.5723603459197584,4.459271849170384,0
-9.637659258725314,9.738748193918227,6.69398490637552,-7.1360443828821865,-7.021035431531116,-6.432771091936455,-4.76194146079802,0.9150787436421004,-0.2895740445170971,-3.3222838998510396,1
2.6026333396600347,-7.278663459469196,-2.5664027249828196,-2.0504371485302415,-0.4769792209561914,4.810106136283438,-6.908339689057282,0.4895896057715299,1.9501562156786183,-9.500877541105867,2
-9.535506566852836,8.276820974911868,6.476609074317472,-6.343490403155811,-4.843840753609518,-6.455029871633959,-3.8289117760601057,0.8811683958730845,-1.3305779146969676,-2.9888814677376345,1
-2.890640983819015,9.29368140824477,4.613534544530707,2.745481001352297,-6.799667837087842,-6.7748983602526325,-9.092856305185709,7.283660978893956,2.237761473088617,2.9643336810612713,0
2.07187890339991,-6.689192789738639,-3.862024770820044,-2.4859902567193846,-1.1159859111483077,5.962562008548542,-6.093137232902635,0.6051526952202819,1.500438959658265,-9.198790027665725,2
1.826486005752835,-7.053171303955608,-3.6568801758500045,-4.1077220291304,-0.06724847019015223,5.468140910783522,-5.708681403564644,1.122761614823892,0.8881197891795237,-9.567600447299327,2
0.8601091019365834,-7.992153310154064,-4.28719905583056,-2.4557638459102775,-0.9182122578892076,6.556798780715837,-7.372295661659843,0.3852003238258447,0.5757059194698415,-8.539193138761128,2
-3.081952101316181,10.478957221178144,3.93566666917831,1.1232376549893195,-6.068949579701223,-6.325945707501892,-8.401443884699502,7.763364771983699,2.013727493871335,3.5333734958808267,0
1.5589258648828874,-6.59938680238884,-8.742821895779684,9.146578918951377,9.371794263476191,6.726543147057787,-3.2612685852994288,-8.781994045151782,4.292801280656677,-2.027385624184871,3
-2.4674563641086285,8.561430383804419,5.128635155757614,2.248609453735957,-6.252991937131857,-6.435489332098568,-8.103640855912476,6.9488582674063055,2.9444760808082036,4.299771279205588,0
0.7761389814261419,-7.6193551984192025,-4.178848282305268,-3.3095415260134495,-1.5341547780119977,5.236073538332053,-5.8019894470043445,0.15355845538777027,0.28152951391336933,-10.555481852444592,2
1.9083984838239367,-7.717614677626149,-8.882829804515728,8.74223988327887,9.984854018888216,6.491685499176019,-4.733283001675419,-7.925979649384596,4.154732350453475,-0.12732817363649018,3
-3.002238206432682,8.02836322074383,3.5502384147613686,2.3973766498826796,-7.775927737898668,-5.651753665886892,-10.295678342154616,8.51104237330173,2.1700124619060084,4.093752377611634,0
-2.4772973351200807,8.55816588487425,6.140639698755829,2.4169129995633396,-8.297227001811596,-6.749591572937347,-9.301578281973882,7.92022624985606,1.4675357179612853,4.08113604689408,0
2.0960138206843273,-7.214687707619784,-3.7379509566022997,-2.2049247920235095,-1.3925219748042275,5.760916117349765,-5.686428073602137,1.303764393774969,2.341445955118156,-8.518652064437182,2
3.0573869474006354,-6.208563279615927,-8.10690612950036,9.33755453176401,8.989821849066955,6.697542234768419,-4.88387116473407,-7.308833633265204,2.848494472406913,-0.99688782445166,3
-9.117307248907178,9.81246693685885,6.401024318349719,-6.154739027462307,-6.292201249174597,-5.247595696884693,-4.782530093766976,-0.5321390533819508,-1.2457670382921235,-4.139795804739949,1
2.6125129068082944,-7.152281416563406,-8.483826208598831,8.80428405229887,10.236930468339871,5.555842008491279,-3.468400208239305,-8.242212944179895,3.573846695636373,-1.3256478504194198,3
2.3858597158901405,-6.49123240263535,-3.3829767322455204,-3.067526375766936,-1.449952386838656,5.758219371939026,-5.403379069684245,0.3820310473296249,0.7443938397071519,-9.632968856365634,2
-2.518645680369304,8.27388847792919,5.215660274700333,1.1185791289610165,-6.733422674647941,-8.251878679991789,-9.76805799086491,7.46132578060709,2.539226840860963,4.281409352753888,0
3.331080032403328,-7.401917944239676,-4.32747581485815,-2.8826498715185824,0.45429529704182414,6.8416904686137165,-4.453378193419113,0.17335712099219666,2.0552285193638165,-10.132641530194599,2
3.029679564650694,-5.927408775675268,-9.329381387069652,8.184761279179245,9.557899812961624,5.576920136301071,-3.8359853670218413,-8.384537033437164,2.437849640117194,-2.758277738595094,3
1.2797172879694605,-6.426509865055341,-9.124572440350537,8.267574936371476,8.374590211704433,6.470498645860699,-4.3846907810812885,-7.369079503054679,4.380308080414444,-0.23521005555995844,3
-2.534275850429716,10.109536687268125,2.8060572633652807,2.5485014370033885,-6.8186942433845505,-7.089414738602054,-8.774095213061159,5.9322246752780785,1.8685299133779174,4.411430355979132,0
-3.9564070930806636,8.95190210053937,3.726750185874704,2.441940468121759,-6.623008418883476,-7.538025443705095,-9.198034598771695,6.582073450176437,1.9784248667729554,4.830051180271775,0
2.2687137907475776,-7.174284255642403,-4.50835596426371,-3.6334890176450365,-0.6525181631269128,5.660816447561505,-5.656356028227207,-0.08883144623518424,2.702866286409983,-9.684733392448337,2
3.1140477385468284,-7.523880018369267,-4.641682259781764,-4.051009333817424,-0.806193625143606,7.132972455960894,-5.812373433457533,0.2690934828436332,2.0737489947777394,-9.078756148364066,2
1.5610925319813442,-6.069706331528502,-4.564354452670075,-3.4944791092124468,-1.0171567259485579,7.151053664574759,-7.288701929877024,-0.45122816987530856,2.8964935554665883,-7.770600105123632,2
1.4874612013684827,-5.872129425961356,-5.053425928997363,-2.5401272592714097,-0.1733895344226416,4.825073360258668,-5.877227024486047,0.941229644529691,1.8570409025759251,-7.063109606633308,2
-9.476297355987,9.749444958557168,7.431031987140158,-4.739268325509428,-6.615338707910348,-7.260143183188751,-4.204580753595539,0.6773249872527776,-2.035730875505113,-4.8454228364656915,1
1.090437554242378,-8.460585612707444,-4.5925313931837035,-2.2648468259044607,-0.5307888023039626,6.452359246348968,-6.846312626688522,-1.336611935805981,2.4489013139523514,-9.650729136675709,2
-10.161049332479566,9.39583492305222,6.529723580240986,-6.070477420963569,-5.876029442638287,-5.663196156931966,-3.8532703204049525,1.5293996893834405,-2.160282007051139,-4.310978817534964,1
2.3886953772308233,-7.928149665507357,-3.386532050399813,-1.9298034587149724,-0.5061959764839203,5.956681970733184,-4.773692669425644,0.28446919744399024,1.020979489446289,-8.756360006617431,2
2.625916746887164,-7.853203344999429,-4.449263798819196,-2.8793260740927002,-0.19552861211798422,6.346437338619962,-6.878526520345275,0.32314264597212666,1.351585478916429,-9.951945183072779,2
-2.614236533975519,9.102189645628401,4.518728559229393,1.9840750172477593,-7.647019751977911,-7.8881452110919525,-7.72217421237853,6.730649971675874,1.3283255902447606,2.6540784763983085,0
2.006444444004626,-6.697813293957356,-3.9225664089367545,-2.451453964098221,-0.5501130027933122,4.628618741615298,-5.476772280841918,0.7134169240817542,1.1366131872373018,-9.241848077171985,2
-2.9730342543148427,9.413705196213533,4.105597426648339,0.7097522134755687,-8.018906897669485,-6.846450130612979,-8.656522005430974,6.690501277925617,2.469314956008337,2.998387512332637,0
1.5353990903403747,-6.345500942351483,-8.786590240162624,9.570528217786105,9.23198369870465,5.898486940442164,-3.529088653539894,-7.433239302838459,3.2168188938503763,-1.2397030951546364,3
1.1740830847002162,-7.085055184726023,-8.882890863674962,7.860584967064787,8.795320600874923,6.624578199052897,-2.9086108615301356,-8.340162046733306,4.214202378264407,-2.5367921746192,3
2.377935185039174,-6.962425375006002,-8.111203435192577,8.027448467177312,8.68217069373245,5.49300691233295,-3.1516853751350697,-7.386605759974269,4.025774196174634,-0.44659921955971504,3
2.027284240842839,-7.245266018888384,-2.3225518655746544,-3.45114005216808,0.1463237514674256,6.4013203692863385,-5.810078873689711,1.5157231072088257,2.1087652080656536,-8.798580308632495,2
3.2420494671765923,-7.660840513074533,-7.558218648515451,8.716837836300284,9.14275153801349,4.844939842501161,-4.2260809186969714,-8.77442229159114,3.2593080884817067,-1.2930678012601888,3
1.9857554675102798,-6.8743371974072325,-9.073297809885435,9.18419076406284,8.264560309866136,7.0646046659959305,-4.373520225223209,-7.541225280065623,2.7956615120674244,-0.7287620338256204,3
2.211174645810051,-7.112363825803287,-8.005851773022908,8.825718992604324,9.681216340061802,5.833759467994261,-4.362603436380792,-7.987639958742334,3.693640580723717,-0.86107120045119,3
3.270911992730382,-8.027568472846717,-4.0053641346617965,-3.440874903469157,-1.2908070943763676,5.117435526125483,-6.432037039305878,-0.09269712393205243,1.4645032207932958,-8.48765800735383,2
1.9929375715301902,-5.617200472180237,-8.252840862178259,10.109120774972007,8.33772583097429,6.143761525561447,-5.039423978996196,-8.207125352171149,3.5106294326064633,-0.7583205791238234,3
2.5372172183042743,-6.11335638036183,-10.054695032046135,8.444762056200407,8.697856384514761,6.23786783041567,-3.571203410694998,-6.998860434660135,3.3381846939854865,-1.5452508740244228,3
1.4644890144763314,-7.441675243988453,-4.7032464196778605,-1.741360701298838,-1.7163523681576986,6.329107610432651,-5.381456647756667,1.5654229094734935,1.5615107624002016,-8.572366233893932,2
3.6797647513950857,-6.190162480406009,-9.105421952082175,8.549741071894626,9.247579716861676,6.000295616913997,-3.125940973661619,-7.91606640105149,3.172518313007168,0.12635835440107468,3
0.8761367895226191,-7.0078849045325695,-8.439819817335191,9.386730661571383,9.242307657090993,6.127773470228141,-3.620339556803255,-8.208306354092699,4.659887410797571,-0.6094057452458516,3
2.479754878771034,-5.4520332008500665,-5.445161450449664,-2.695359561860795,-0.4302202611069392,5.789673969019599,-6.085713993593824,-0.6247626861398443,2.011242097298964,-9.600726529511194,2
-2.983043023266921,9.442459530386929,5.361578501975267,2.625065767322071,-7.467079457407117,-7.096558256371797,-8.606443354653516,8.006404504484355,1.6868782683724728,4.031490272256237,0
1.4636539393038257,-7.0557437880494565,-3.304535622681746,-3.032000589285543,-1.381143539182602,5.542151990234097,-5.180716710980309,0.42056410993958293,1.4764413710155309,-8.732278089768418,2
-9.419782888441953,11.219375223166162,7.044709567950517,-6.9857517178435495,-5.836161521084815,-6.065098933513379,-3.012328212951324,0.9663555785337281,-1.4580188159463268,-5.032425961441717,1
-10.604133097120043,9.389734779747648,5.772177404919253,-5.498675468597,-5.742679482789877,-6.626443058508061,-5.738104840448239,0.6343923354023034,-1.0553826409442286,-3.8924108675659728,1
3.6972908291235695,-7.920454432189259,-4.410130965981427,-2.381250907455149,-0.916333709963298,5.015906721596153,-5.221223857471476,1.908717273684314,1.9855833985575848,-9.703839548415246,2
-9.331072948251938,9.178726262919207,7.294113867392512,-5.415336265388028,-6.069434512541699,-5.907114387680354,-2.4755746454285665,-0.2964932720833836,-1.0295571733896671,-4.823883987026238,1
1.485259527247704,-6.366552822894958,-9.393155804702626,8.534694552647313,9.445170476595848,6.3760179536953085,-4.740187342086577,-7.308767680044308,4.0850649250534685,-1.6902600301355917,3
-9.983283433144123,9.527382955477812,7.7283297828059485,-4.348952764723091,-4.92044815221251,-5.486053441516124,-3.198311372741222,0.9098974970855854,-0.8162468738410388,-4.561247197469134,1
-2.2803484614178364,8.860915758032117,5.220462743056544,0.42537496763521254,-6.714697000475274,-6.34050395755507,-9.8733381286819,8.124150745743554,2.2592477201102654,3.870750016190348,0
0.7680555981767703,-6.063747908099053,-10.144526272673835,8.997631051894878,7.85817238759185,5.943738499153572,-2.757359907469413,-7.794104195867265,3.0802150067676837,-1.218792567465332,3
3.4041147725333856,-6.143855751760582,-3.642171631223614,-1.425503897986424,-2.038236561033722,5.336405532476417,-6.521236779310172,0.7897242949023728,1.1131928595193479,-8.540745141063805,2
-1.900473478978788,9.963232629361787,4.929283268484692,3.286926752731378,-7.421279630523771,-7.751367885593939,-10.083431930869006,8.370753933541131,2.480356194312016,4.122542286283591,0
-9.80393411301397,9.943959415828424,7.566068938292162,-4.776239118881508,-6.757018274462799,-6.478365114552493,-5.0935618753639105,-0.06898041390257481,-0.6857034839894649,-3.0445092195553993,1
2.679210346676233,-6.449920736063433,-8.36784134278226,8.52581029464189,8.149882270594166,6.520223407653875,-5.352106823268205,-8.268703064442096,4.343487836737117,-1.0626217100968478,3
-9.604796619695918,9.276149062707901,6.806568361437095,-6.011886636617828,-6.455531472828155,-5.75367678292227,-4.220890106875998,-0.6294753378723181,-0.13639089421389072,-3.208399340955821,1
-9.820225982312277,8.96963132908446,5.8892474474179775,-6.331005157419746,-4.29913455814188,-5.460634096415573,-4.8609071971548605,-0.4305919370757417,-1.023793383954741,-3.7923318378745843,1
1.431714551960559,-6.85080529841309,-8.247805196142705,9.627482729007694,8.96506844665381,5.360502264139873,-3.7202340700261534,-8.623032199310416,3.3218836830402956,-0.2692568619020469,3
1.4690117456773086,-6.097117984503054,-9.614126987856084,7.85920025092028,8.871623175817462,6.680315814086113,-4.045569882130409,-8.371764474553254,3.7157116885040624,-2.4189453282097295,3
2.2874836973462114,-7.358669065889969,-4.8234499513112015,-2.618526771162962,-0.6981735375593551,4.834286825023136,-5.772600864761378,0.17600743409490843,0.5128260867266763,-9.673261253145697,2
-3.9959246300696147,8.646257613021788,4.108485973140513,2.078445334474077,-6.640398008107258,-5.566790005824826,-8.173031069905775,6.919690356535021,1.393409964920325,4.505794975975463,0
2.1116925949362804,-6.933048940192017,-3.6721080002231687,-2.158516852304635,-1.5686629817267592,5.5046106593101145,-5.170190353518949,0.9109417995739432,0.8872897612041051,-8.824955815353503,2
-1.1917804755202266,9.956080160506806,5.755109474875679,1.6153187104389024,-7.572350565332277,-6.9681604373457,-8.799320318033924,8.089456978428368,0.8375749940638022,5.232136779543339,0
-2.734342158904918,10.46800971669091,4.907233652790189,2.2741988369744806,-6.15842877332898,-6.712957181957387,-9.019657258710502,7.186078021139219,1.9721793532743308,4.13539599036402,0
1.0690384132328532,-6.469012816040448,-4.278068245473162,-2.1324190257404934,-0.5696853094698084,5.190309889883276,-5.846226882111267,-1.0158422477065685,2.2705646276408253,-8.862280819406678,2
-2.5554534821058716,8.166574788364603,4.18359356076659,2.006348753862222,-7.481916546850036,-7.149298474236824,-8.133922790185903,6.919698606832499,2.6072847133097747,3.3706567576605764,0
3.5147368893816355,-5.871941119446928,-9.156697012122313,8.996830110962673,9.279481169710081,5.060423227986933,-4.566003858071634,-8.439090354758225,2.259306178243982,-1.163704697431823,3
3.089794192675569,-6.469964973194405,-3.5465691292445527,-2.893323845962042,-1.2788225450285235,5.936344485087211,-5.353334706194057,0.12878427772860762,2.5939117532409206,-8.054160023759719,2
-3.2738165583235554,8.79280021341196,5.48904722621353,2.0723715234886653,-5.256096513164084,-6.604787105699886,-8.703893375092989,7.1071413905569525,2.1157788682117733,4.054722670454528,0
-10.143004058783925,9.182623972492557,5.323322549140785,-5.6039121912734196,-6.36265682310443,-6.903871844679057,-3.453683172906562,1.151427728983348,-2.486391532215967,-4.709324541035511,1
2.344517573886593,-5.752681070676335,-9.11660848132262,10.446268282459368,8.944699007701418,6.190631871667317,-4.378464533737022,-7.890268134728139,2.465105345398445,-1.5791793843796778,3
-2.15570652776643,9.620314764117406,3.7996713512890583,1.739018818852068,-7.212088908963939,-7.337440056077545,-7.602509788439242,7.607010113171372,1.1396814668296442,4.803954918859252,0
1.4610193175241155,-7.268338129998442,-8.621593418062652,8.539290051738561,9.658485404774051,4.169708298296148,-4.507520922122046,-8.834795492510057,3.5052220553823927,-1.57358355615107,3
-2.7490789389089945,8.754277522001267,3.6546206499256266,1.4286980026271192,-7.657030282977351,-5.653520282879411,-8.183352881432787,8.213611481994615,2.5274706796944404,3.3711153160688485,0
-9.504603856194043,8.717048784622797,7.48645286717358,-5.864188487553356,-6.38261383351494,-6.985197374282561,-4.225452716643303,-0.12423326717407335,-1.4821618691040812,-2.9772212599395207,1
