0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,cluster
1.5290987894978154,1.678547107631074,1.4962723419243746,1.4573943460361891,1.5539276974460554,1.7221033428026586,1.7192315364289066,1.8070434496155907,1.6775526211565346,1.8065513345445139,1.6312186106335191,1.6365416037019072,1.7378664782418385,1.495279174394852,1.6674514849913964,1.566825785515364,1.4930592685509936,1.5802273110982974,1.732039632566126,1.665522179534138,1.5647123639731093,1.6497215875947382,1.4892008156107432,1.434139970102042,1.7013017444765564,1.6774787429136522,1.653672174710817,1.6190965435120723,1.6595806116391576,1.5546589194740645,1.5106203468551263,1.6652586283063748,1.5074357953234383,1.7063273309312466,1.6645916838860895,1.6672340640723864,1.4749804225591976,1.5931809792480038,1.5016414406455296,1.6840206378334386,1.5199537066420545,1.5084255314416517,1.4875288161344427,1.6911501247663379,1.7571592159570568,1.6385451794111918,1.4894425222394578,1.6969771490870842,1.560967388377205,1.5728246432044415,1
1.2545337950299582,2.127716182705638,1.2155797835675644,1.2449571538342936,1.2448212256182565,2.111415006097246,2.052657960288484,2.072360959975637,2.144398359278168,2.1229131877194054,1.2787925502914377,2.135951074077495,2.11589854100942,1.344580816675499,2.066990234923175,2.139476174148373,1.2787284108920527,1.3765214153469219,2.0820687790544374,2.214057874816576,1.2605450767016688,1.9981640680983925,1.2472972624656722,1.2584552649808904,2.08684492390458,2.090355598748247,2.093291007309279,2.1149535856005253,2.0707827857820926,1.3232167222881062,1.1983579847844168,2.1993873036968967,1.3055300240098069,2.1321952167684004,2.1791014030359226,2.1655188488095702,1.2939612259458233,1.2824183480662144,1.318017737010065,2.180342629773121,1.1562787663122787,1.2675478203591024,1.289413125047317,2.1089095636569315,2.0986953403447366,2.12453995397487,1.3075744793427277,2.1435024460524126,1.2511896681071013,1.2220455336875449,1
1.1981947855500894,1.1357434161636804,1.1545895972799114,1.2010684857013043,1.187882837602296,1.1958041122718777,1.1223017073239216,1.2051725296156948,1.1325287818081555,1.1932070824779641,1.2054595975371414,1.1176166649087123,1.0764724159296648,1.1961868880178723,1.1682574949116655,1.0779650137583945,1.238454419289137,1.2674084264756154,1.157521208582421,1.140565102103355,1.162085720153741,1.1084311937510563,1.245620195735923,1.2887635369833386,1.1634070506112277,1.0145314031500332,1.140047059413364,1.1373796407407157,1.0700601507150647,1.1913223598187048,1.227153686514675,1.162146834550992,1.2253361135160405,1.125876495148314,1.0962963777257269,1.1324660358246301,1.2070191510682207,1.1426218877032377,1.2665443071840317,1.107099811686793,1.0764416010614482,1.1500068392395588,1.1969443502346373,1.223204626290038,1.1916874971786002,1.1976153228978874,1.2802214640947078,1.1308765752305463,1.2066484120228487,1.138034742780632,1
1.8474332620500205,1.7374988081888807,1.8138820664924857,1.7332931375479805,1.7335357411594925,1.717095039537803,1.7155055938081099,1.604531240336412,1.6703634802635665,1.7023399869325864,1.9331119615911307,1.7666888269966952,1.7175541835762032,1.775894506944118,1.8158664582868511,1.753459975298658,1.786484635923214,1.8756287180526385,1.7821119912073873,1.7034544440869266,1.9788938936150342,1.757089008459008,1.8491759058696087,1.8786107048951024,1.712810811070858,1.7817010780069331,1.7694379621612912,1.7241530725881646,1.7085360465467383,1.8950769894101673,1.8648468733701566,1.7619334058243417,1.8898715871803415,1.7299351440062052,1.7139573593631894,1.8365833985088822,1.8515497563858747,1.8597585009716207,1.8590935602492809,1.6541682936313848,1.8546379144303944,1.7995757163052684,1.952717115367052,1.6865863259724694,1.82919494079857,1.7146337254345412,1.8146543121835415,1.712309328983684,1.8273977966758668,1.7953310414378654,1
1.6872359451156465,1.688503652779284,1.7040333822583544,1.6821384694916537,1.7271101553395622,1.5865974260203914,1.7206713493319876,1.5845848200333368,1.7735751149555927,1.6867542282544359,1.7377427950769186,1.7156786079187512,1.7270249136351161,1.6936411658611858,1.6735884780517116,1.7072176555581493,1.684654521501033,1.7169736621989107,1.717837563205788,1.638969033347399,1.73285467581379,1.6145580743405776,1.6530562551074004,1.703668553134307,1.5732985357914198,1.7253458476339056,1.7068652677503948,1.7781497823458277,1.640911129045553,1.7678498580150788,1.6281388025692705,1.5975382563460478,1.6887607203533264,1.67875823876165,1.7460184540943537,1.7669425829844265,1.7201875125592667,1.7121470325404857,1.690252040842295,1.7230154927982977,1.6672783554731283,1.7044253391931408,1.6455177361658455,1.6535417419150276,1.675761560876583,1.6863624837137052,1.7557053287454611,1.7492435056240032,1.5875750039451157,1.6628757990559,1
1.4963259681459256,1.2308236885542505,1.521046432508417,1.4984326722330221,1.5035861711601985,1.1804193730083803,1.3090589178009269,1.168791684669872,1.2352086626973373,1.319363720336026,1.4865129081821111,1.2850041712495242,1.2646622020900982,1.4622733852721814,1.3390065135154874,1.226481449697741,1.5061550718203125,1.538996746084941,1.2648740004913284,1.2622943677985898,1.4164403721572552,1.2399916845432082,1.5318026470112942,1.5413374010916874,1.2493025686886248,1.2167573106983398,1.3102258963577296,1.2420214524587372,1.2156428532888626,1.562071690825128,1.5381006820419636,1.1961643471924295,1.4302210021486828,1.2875121933976037,1.244815821604131,1.164418875432563,1.4825504536225056,1.5533334200719888,1.4301624169906704,1.1029052693913954,1.5113185157344629,1.493893350567403,1.5548972855341192,1.2062057848545749,1.2139472742617574,1.2337248252946702,1.4082970384338453,1.2009452567659022,1.393808552067803,1.4787299022551001,1
1.5227413674581178,1.2968514865463665,1.522659569125913,1.5484708169926449,1.612499595290066,1.2033118904950737,1.357100018911404,1.2379750682826196,1.2571363577881904,1.2655031336569782,1.4680361624331955,1.2543236636132566,1.3227834689270448,1.564773544907554,1.2189723472532799,1.3372161427869207,1.5319299241892699,1.5606877969474562,1.2846114744560515,1.2511035331572318,1.4969285666612615,1.2960859940877167,1.5121745631805683,1.4916224577085777,1.31490872506371,1.3002010224076102,1.2524635862858047,1.2565828951938494,1.3622304270843657,1.6047395939266875,1.462832165828001,1.2050686049032646,1.4670070993951188,1.3265293226604096,1.2229850845010595,1.322963670608767,1.568442465419028,1.6017684017865366,1.492365050340794,1.26027581635155,1.5470477519624837,1.5243812172286972,1.5402584564195376,1.3239867064452027,1.2519367992547512,1.3392730306566307,1.5422213871978463,1.2062495414898855,1.5522218447927192,1.484241564148245,1
1.7925359200253252,1.4558827855493583,1.7712343030971043,1.8527676736541165,1.7888105376987666,1.438307111347293,1.489504036494113,1.4660678754563008,1.5369211867227222,1.5465052134492048,1.6739551367870504,1.4611195504812649,1.424647449391253,1.7599047210602057,1.5086009629687185,1.3935944825943734,1.8008744010051512,1.806595491223794,1.3995075686623286,1.4599466276877098,1.8391247248957605,1.4848473605294128,1.7866658770675772,1.8164404198566981,1.4269287701253868,1.4816797464345632,1.4616262377263025,1.4857049025273918,1.4370188752551738,1.82964229457892,1.84399700958702,1.5144450750154355,1.8298489053986549,1.3088633538161443,1.4687708296923638,1.4150625862443063,1.7451136763875184,1.7417812104339319,1.830574402123293,1.4047230099834436,1.8549307179307213,1.7546111532903217,1.8074287247356262,1.4039397960600144,1.4303962777901016,1.3435383188501282,1.7311059942401348,1.48790946513091,1.805881523849795,1.7277300868128305,1
1.2523508409622466,1.403584247504102,1.3161240033949275,1.294918554192272,1.2806678474881976,1.4045051664635797,1.3720906652230629,1.4180763607125255,1.4344537379901183,1.4389718442768757,1.2304675574721113,1.3161568982562257,1.441179378405737,1.2300416693015075,1.4871602592743725,1.458970270018187,1.2322491004449854,1.2575608961598403,1.3812269243849065,1.4827574987733068,1.2123738949006124,1.4095632659248096,1.2509929192920428,1.2398274390126511,1.371667054496952,1.325456954659775,1.3394372810391872,1.4171329744464116,1.3847017044373742,1.2561225229073263,1.2867440073215974,1.4828665721483887,1.2608924358829114,1.4363792863305902,1.4776461749335423,1.4131595944437385,1.3229446669069729,1.2118079654017297,1.2244868259441115,1.3520875139588147,1.2550468622275355,1.2408308052519583,1.255051877264621,1.410370177031502,1.362816252990471,1.3732492327658372,1.2994792683890561,1.3435190800157104,1.2742839512798008,1.2295447995885371,1
1.6238794362826874,1.3308826341588076,1.6193011332501954,1.5928612501559098,1.6654703450879504,1.4147044997725717,1.3217091764789843,1.3181415707401893,1.270874134338727,1.3027592953640943,1.5645626815216187,1.2680156191373653,1.379727588060661,1.529402399735411,1.3206811051097544,1.2954786908491005,1.6378309575558143,1.6207497798877113,1.3015797790652763,1.315543614515239,1.641456834223982,1.2822291871147298,1.6525948583246115,1.6228982619921637,1.265313997904425,1.3044300002914928,1.2847890855786446,1.3460922801364787,1.3300626953460182,1.543781145687829,1.644862712412591,1.3698609705208267,1.6868898065866293,1.3406194438947463,1.3069537619277343,1.3343011656243207,1.5963338771549447,1.5610005433369565,1.5510375428130212,1.2934310606110528,1.7700472171486417,1.5776677790692721,1.6912127274245268,1.3391281413301355,1.2859270792374462,1.3414468187727813,1.6669022387037975,1.365476691401562,1.630603078385833,1.6329507672883858,1
1.2533338813300705,1.5731061634475736,1.3001875073458293,1.2165132727171881,1.166025803397011,1.5894525321357817,1.5566424780947827,1.5656122651094506,1.5208814261275796,1.6047265504003496,1.3832191134917897,1.6173112052755325,1.5383350819530748,1.2307185653676167,1.5638033381904295,1.4953112309230787,1.2842353168792515,1.2156356518867366,1.5690932111371962,1.6388066371797685,1.3008736963468779,1.6329347385307982,1.2379064012463812,1.2947566071148258,1.6117611605245172,1.6128193974286649,1.6363350823144969,1.6634999713875331,1.5528249138869703,1.241030756923573,1.2344841233717188,1.5237668611605963,1.2679969864924103,1.5721707256252788,1.603009048270219,1.5203368125929493,1.1685249279452912,1.2416328883747214,1.4281277708100755,1.6339748419351552,1.2686543740793312,1.2978438018863099,1.2665264663837672,1.5383882649109046,1.6330479282831414,1.6331101112689166,1.3572028811096326,1.6398513258397458,1.2640622514987463,1.2830853546218488,1
1.573489971332617,1.347917047388661,1.545023664805178,1.6024651914101096,1.7043249686626967,1.3369620209482178,1.3244029750521888,1.374305285435244,1.3367973113942688,1.3965447698699975,1.5409714241291155,1.3003828578183947,1.345838542511535,1.452296005001169,1.4000553061808811,1.3342972488636706,1.5805418041237451,1.5594562174892783,1.4025805926616575,1.2871898729023408,1.4040685671997972,1.3399905687373126,1.607837295964978,1.527154316208008,1.3920278365120013,1.2852025762301986,1.3247588040650877,1.3654563061764016,1.3445474856027513,1.5313276415668073,1.6022789604659395,1.4220181720694505,1.5143392216660108,1.3284911247342168,1.3054477016308659,1.4008412745651773,1.5570632259094803,1.5968078900549336,1.5003196734112825,1.3889448183389796,1.6656139235609775,1.6252524380688045,1.497269204426568,1.364416020436504,1.308420746124248,1.3233219250133508,1.6445541204802419,1.3794045413085947,1.6219411400135564,1.5456188186772009,1
1.3586885083145033,1.5696149812072908,1.379374148312107,1.3313245164976273,1.3371488889183725,1.6110852602664654,1.549492425775949,1.611276175088328,1.5844803301497818,1.6007054793181505,1.324803058033251,1.527569541304898,1.6706350793913964,1.279493367140217,1.5949145367052675,1.4648571050732915,1.3839855001411894,1.274040667604734,1.5040229747990823,1.5429195261414508,1.3532866233250407,1.5682497542317941,1.3550350598941496,1.4230876320046002,1.5256624369484963,1.5842928778156222,1.5294467914042773,1.554431905013591,1.5966584423313581,1.467235644189394,1.4125071080765623,1.5569522357060304,1.3325934176053456,1.6258206172065914,1.5627758174588193,1.5797801283857447,1.3365900984517929,1.4080552341439583,1.4715260781362092,1.5570284471076656,1.2420466182882908,1.2663791152025985,1.4196636867501156,1.5192242862704193,1.582541076943272,1.4757873459051971,1.3503999484344305,1.6231855463016653,1.3809194769345738,1.3380386172073315,1
1.0655746975508027,1.0777608676870334,1.1326791227660984,1.0041719965946214,1.0903030276579269,0.9672041022366391,1.056303965933654,1.0114339168815454,1.1089008592602294,0.9992496316925106,0.9895124538213704,1.077346963959531,1.040767153863864,1.1035954303580175,0.977890300514058,1.0904695622993434,1.115092368102678,1.0606577162110653,1.0849733688279029,1.0074036663762875,1.0621351552290588,1.0310974697333737,1.012223868229909,1.0444340994965255,1.0507641447100908,1.0099317774558632,0.971262023907886,0.9799970463715283,1.1219984204251991,1.056780406929186,1.0951922936062113,1.0170379036494004,1.0938154050349491,1.1251371907931762,1.132252644509555,1.0635267159034043,1.048770998243301,1.0617771463686765,1.0502035253208897,1.1344420412799858,1.133061674028334,1.0190991545411823,1.1173847891573887,1.021907160563946,1.0796725394478452,1.1087464399853402,1.0114873231858608,1.1787633230335157,1.1176201650661084,1.0192397821084371,1
1.2844667336242692,1.4359658544864458,1.1540273331400503,1.403173820794299,1.3164958339717268,1.447746582391874,1.412294544851421,1.4178713059247956,1.4834747784628741,1.3996089956952023,1.271150867198134,1.4707039060287728,1.3507115210242595,1.3237567415568108,1.3937971967594767,1.4230033323574345,1.1919197157295058,1.2350371782667233,1.382795772210553,1.4396156922851135,1.2638631108400797,1.4138017419268702,1.2826279183394969,1.2974998752817897,1.4328013984294976,1.4592873536081221,1.395298122097,1.4276959035792702,1.4861265144733968,1.2906269739634935,1.2509542325379572,1.3877456417558611,1.3199833584362004,1.3973219710952653,1.4469274378741945,1.414060363274266,1.2960491343984684,1.268474357461527,1.2802385836670789,1.382850996728127,1.2754287091344911,1.2096402708697653,1.3138236178349116,1.4409461423125178,1.510870582615002,1.4041977350451642,1.3127510876077386,1.484303877616893,1.293039825685599,1.2828947751055304,1
1.5932722696794013,1.9426068650848656,1.5605180054881973,1.5777360564485416,1.5525330632798864,1.9811501247792138,1.9902010159862933,1.939127373939215,1.9695854854048727,1.9302309333072902,1.5600455231972907,1.8895655252931607,2.0117520868081056,1.6145451477686494,1.9419293876824926,2.0042912111536673,1.6404454617726696,1.5380928038186128,1.905604519193727,1.9816107740706947,1.6083570264267033,1.8983667293835205,1.5425115995221406,1.5232468716656542,2.056150129136643,1.9408247909699914,1.9323428513751166,2.007905360951225,2.0454494761214166,1.6208465384814246,1.6066426187971745,1.9210990333052738,1.6360277012871356,1.9629594794410923,2.0070703582206475,1.9495957135731774,1.6481643877238148,1.6008601692918383,1.5596583560700212,1.8826926957975076,1.4958549067080378,1.5607710729590563,1.536848588192024,1.8596190858109625,1.917449053482115,1.8831235321303474,1.5902356991601265,1.9591355347161374,1.5782531826534127,1.5508508379698605,1
1.7572978869606057,1.4520184410109718,1.7869849957526662,1.7259716778261784,1.8496469035329859,1.3780891287219796,1.399286596567667,1.4762842408389945,1.5193557399430215,1.4482967695559694,1.8441843583978288,1.2779779995729676,1.5088486795961997,1.7089490798041451,1.3835335320267184,1.4844646515363216,1.7744192752216694,1.7662925945182797,1.4799554786415638,1.4557777953912812,1.7901738673353995,1.4433711380148007,1.7593472264494028,1.7932897515041752,1.4792745283904183,1.3712618502156964,1.3841482930216613,1.4474599850331624,1.4804864133195936,1.7594780092792284,1.8138996362753574,1.454497367035207,1.7048716813003462,1.4034356042839076,1.473283561222365,1.472414691886686,1.747712591265749,1.7155407418791047,1.7964397451975003,1.4951982739733012,1.7783251424220117,1.7531259884710877,1.7086421189495398,1.34477830588346,1.471075843343688,1.4208011715253106,1.834855639190391,1.5337158501871542,1.7670080300684181,1.7859542776226658,1
1.4942951376291933,1.1992411906086573,1.5549358913133275,1.3846886348170944,1.507592901096915,1.2564288927690037,1.1627674854934658,1.1606078334949839,1.2055808485926809,1.2302747954861912,1.5027189455999426,1.1557300285014818,1.176392824429786,1.4919095698220943,1.175532474787162,1.1296413737492568,1.438713871242257,1.5638952519464233,1.1397439379403724,1.260593693607165,1.5013976848454238,1.2848266146157745,1.5357688340907667,1.5666203344265222,1.1520704148582384,1.2574781583315158,1.186102021159534,1.087238695682682,1.3109651356761227,1.579047689650731,1.6042500466570284,1.1911739800260677,1.434243629325347,1.1302602823692107,1.3101781744686993,1.192992401290744,1.4597142591382481,1.598772073713932,1.4223064269736891,1.2282233520747896,1.4791473607299774,1.4218128766442668,1.4004229933673877,1.2258828556484973,1.2387946757224628,1.1900149227258647,1.3859760954584044,1.2869799678509866,1.4524862435548285,1.4050018130324877,1
1.494446059202283,1.4134024083239585,1.5046017365996083,1.5370161638212245,1.4837724273569164,1.4303272286986792,1.334232072271983,1.4089413495442749,1.3754204393000473,1.422287458370621,1.4940028580694642,1.4736838122216003,1.4077528192305542,1.4942659322477545,1.3461681370617617,1.3714830337680641,1.5345696033182674,1.5403618895023987,1.4501146228091073,1.375943446292502,1.4757546894998115,1.3448073511773906,1.4407646089021773,1.4687139817413757,1.4285914237984838,1.376672829484056,1.4769339613568697,1.388484288714336,1.3745783179209763,1.4633135911155604,1.484185410477323,1.3427689874154072,1.484955933214912,1.3820665470944602,1.3351567398629949,1.271776429785148,1.4381187185880933,1.41406300784638,1.4024296073905744,1.3903892382447922,1.5234487216246901,1.4483530685460173,1.5174625528612737,1.465850905453517,1.4878898886899876,1.3831651750970477,1.6038488971667144,1.5018409974869296,1.4754537127566876,1.47646457557966,1
1.5968155681014269,1.251830716934303,1.5992942045663971,1.5474187758115998,1.603740966220849,1.231066321239263,1.3226048570598454,1.253329898660661,1.2516631734513544,1.185063498998798,1.590081930397297,1.2689874694851466,1.1905839644248555,1.5388973336417997,1.2333221854066334,1.2778639379610135,1.5768995228002287,1.518290537920268,1.1842224946030668,1.2630978546187563,1.6284466330906404,1.171152647040466,1.615029238391649,1.541304398775947,1.182996139902399,1.211318095083584,1.2164654499178864,1.3014651438799427,1.3563949620555322,1.606545940863289,1.6397097234079985,1.312496537393585,1.6688192439280995,1.294950390553441,1.2409710494312547,1.2526752527464273,1.5734064285359746,1.6060525970462132,1.6773241445703573,1.1950576722493964,1.6473693909789808,1.546617699497352,1.5293381256927083,1.2284905609996766,1.2259430496820396,1.1415524140793496,1.623415098482017,1.227223541174503,1.6056941335334287,1.611870935061014,1
1.6558039542723517,1.9598216739007732,1.7363328774335167,1.657234982250743,1.6940165642028029,1.9914607672060876,1.919996525967894,1.9245981687277967,1.9563726408834836,1.9788315664510714,1.6951127002818118,2.026015414090134,1.9642692875312584,1.7309738693607093,1.9429905375347152,2.002175624400025,1.642705632456424,1.6063225474438347,1.9931706940726812,1.9334482077200803,1.6582566247360695,2.033380190275454,1.6143520813546912,1.6697031075094872,1.9957211893965818,1.9698501337623204,1.9126525214322765,1.9871125326288739,1.9408028711897938,1.6186804249874494,1.7125279802765676,1.952291377928931,1.6211105382319508,2.0074779261695777,1.9055949842361706,1.8877475708202844,1.561412712309834,1.7569842652338337,1.615605334332003,2.0328082676526704,1.5813464484342719,1.666167320742299,1.5698664096292434,1.9264181412958847,1.9289270504641542,2.00467498374513,1.6151533481863332,1.892120755975853,1.6640198708674023,1.6649956800884769,1
